game_year,game_day,team1_id,team2_id,result,win1,win2,loss1,loss2,home_win1,home_win2,away_win1,away_win2,rank_year01,rank_year02,score_av1,score_av2,score_ag_av1,score_ag_av2,field_score1,field_score2,3pointer_score1,3pointer_score2,field_score_ag1,field_score_ag2,3pointer_score_ag1,3pointer_score_ag2,asists1,asists2,personal_fouls1,personal_fouls2,turn_overs1,turn_overs2,blocks1,blocks2,steals1,steals2,defansive_rebound1,defansive_rebound2,offensive_rebound1,offensive_rebound2,blocks_ag1,blocks_ag2,steals_ag1,steals_ag2,defansive_rebound_ag1,defansive_rebound_ag2,offensive_rebound_ag1,offensive_rebound_ag2,seeds1,seeds2,wins_last_tour1,wins_last_tour2,played_last_tour1,played_last_tour2,highest_level_last_tour1,highest_level_last_tour2,previous_results
2003,136,1221,1266,1,25.0,23.0,4.0,5.0,1.0,0.9375,0.7692307692307693,0.7,65.21875,12.823529411764707,69.34482758620689,78.39285714285714,58.206896551724135,67.67857142857143,24.20689655172414,27.214285714285715,5.310344827586207,5.785714285714286,20.689655172413794,23.821428571428573,5.103448275862069,6.714285714285714,15.413793103448276,16.321428571428573,18.379310344827587,18.642857142857142,13.931034482758621,13.571428571428571,4.482758620689655,3.642857142857143,7.9655172413793105,6.0,24.310344827586206,24.071428571428573,12.068965517241379,13.107142857142858,2.7586206896551726,2.4642857142857144,6.620689655172414,6.464285714285714,19.586206896551722,18.571428571428573,8.758620689655173,12.678571428571429,14.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2003,136,1356,1281,1,24.0,21.0,6.0,10.0,1.0,0.9333333333333333,0.6153846153846154,0.3,46.53125,22.852941176470587,74.53333333333333,71.7741935483871,68.1,66.48387096774194,27.366666666666667,26.161290322580644,6.1,7.483870967741935,23.933333333333334,24.129032258064516,6.2,5.806451612903226,13.566666666666666,13.741935483870968,19.333333333333332,16.870967741935484,12.5,13.612903225806452,3.2,4.32258064516129,7.966666666666667,5.709677419354839,22.466666666666665,25.903225806451612,10.833333333333334,13.483870967741936,2.2666666666666666,3.096774193548387,5.166666666666667,6.903225806451613,22.933333333333334,23.258064516129032,11.233333333333333,13.161290322580646,11.0,6.0,2.0,3.0,3.0,4.0,3.0,4.0,0.0
2003,136,1323,1454,0,22.0,23.0,9.0,7.0,0.875,1.0,0.4,0.6,22.11764705882353,48.15625,80.09677419354838,77.1,71.19354838709677,69.93333333333334,27.225806451612904,27.266666666666666,8.290322580645162,7.766666666666667,26.774193548387096,23.866666666666667,6.225806451612903,6.066666666666666,16.903225806451612,17.1,16.225806451612904,20.133333333333333,12.774193548387096,14.866666666666667,5.645161290322581,3.6,7.451612903225806,8.8,26.870967741935484,23.0,11.387096774193548,11.533333333333333,4.516129032258065,3.5,6.548387096774194,7.766666666666667,24.806451612903224,22.9,13.67741935483871,11.3,5.0,12.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0
2003,136,1354,1328,1,20.0,24.0,10.0,6.0,0.8,0.9375,0.5625,0.625,209.5625,6.117647058823529,72.8,71.16666666666667,71.26666666666667,60.166666666666664,24.8,25.266666666666666,5.166666666666667,7.466666666666667,24.0,21.6,7.166666666666667,4.433333333333334,10.266666666666667,14.166666666666666,20.733333333333334,18.6,19.466666666666665,11.8,2.9,3.7666666666666666,8.0,6.933333333333334,24.266666666666666,24.966666666666665,12.966666666666667,12.133333333333333,3.1666666666666665,2.6666666666666665,9.7,5.166666666666667,21.2,22.4,14.233333333333333,10.4,16.0,1.0,0.0,4.0,0.0,5.0,0.0,5.0,0.0
2003,136,1390,1360,0,23.0,17.0,8.0,11.0,0.8235294117647058,0.6153846153846154,0.7,0.6,24.235294117647058,81.46875,72.25806451612904,74.67857142857143,66.96774193548387,71.57142857142857,25.64516129032258,25.214285714285715,6.935483870967742,6.928571428571429,23.580645161290324,26.071428571428573,5.741935483870968,6.714285714285714,14.64516129032258,16.392857142857142,18.516129032258064,20.142857142857142,14.32258064516129,18.178571428571427,3.3548387096774195,3.4285714285714284,5.516129032258065,5.392857142857143,25.129032258064516,26.357142857142858,13.741935483870968,11.535714285714286,2.2903225806451615,3.4285714285714284,6.709677419354839,7.928571428571429,21.580645161290324,21.892857142857142,11.387096774193548,11.285714285714286,4.0,13.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0
2003,136,1173,1409,1,24.0,22.0,5.0,9.0,0.9444444444444444,0.8235294117647058,0.6363636363636364,0.5,21.676470588235293,57.09375,72.79310344827586,73.51612903225806,66.3103448275862,65.25806451612904,24.482758620689655,26.387096774193548,7.517241379310345,6.645161290322581,23.896551724137932,23.258064516129032,5.931034482758621,5.612903225806452,15.206896551724139,14.774193548387096,17.586206896551722,17.322580645161292,13.310344827586206,14.32258064516129,2.9310344827586206,5.0,5.379310344827586,7.580645161290323,23.17241379310345,25.806451612903224,13.482758620689655,11.161290322580646,2.8275862068965516,2.6774193548387095,5.827586206896552,6.967741935483871,19.275862068965516,22.70967741935484,12.172413793103448,12.774193548387096,4.0,13.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
2003,136,1458,1451,0,22.0,25.0,7.0,4.0,0.9411764705882353,1.0,0.5454545454545454,0.75,19.794117647058822,58.09375,70.72413793103448,74.20689655172414,58.689655172413794,67.17241379310344,25.03448275862069,24.620689655172413,6.241379310344827,6.103448275862069,22.20689655172414,24.724137931034484,5.068965517241379,6.0344827586206895,13.310344827586206,14.275862068965518,14.827586206896552,18.862068965517242,10.517241379310345,12.448275862068966,2.8275862068965516,0.6551724137931034,6.9655172413793105,6.758620689655173,22.551724137931036,22.75862068965517,10.310344827586206,10.344827586206897,2.6551724137931036,3.0689655172413794,4.655172413793103,5.241379310344827,21.689655172413794,21.724137931034484,8.206896551724139,10.10344827586207,5.0,12.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0
2003,137,1386,1120,1,23.0,19.0,6.0,11.0,0.9166666666666666,0.7647058823529411,0.6153846153846154,0.375,24.5,43.9375,70.62068965517241,70.1,59.275862068965516,65.56666666666666,24.24137931034483,25.7,8.03448275862069,5.633333333333334,20.137931034482758,23.8,5.482758620689655,6.9,14.0,13.4,18.75862068965517,16.366666666666667,12.931034482758621,15.9,5.551724137931035,4.966666666666667,7.206896551724138,8.033333333333333,24.137931034482758,22.566666666666666,11.172413793103448,11.933333333333334,2.6206896551724137,2.6666666666666665,6.206896551724138,7.833333333333333,21.93103448275862,20.6,13.482758620689655,12.233333333333333,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,137,1280,1139,1,21.0,24.0,9.0,5.0,0.8571428571428571,1.0,0.4,0.6666666666666666,16.647058823529413,41.0625,70.16666666666667,68.58620689655173,60.166666666666664,60.93103448275862,26.333333333333332,24.06896551724138,5.566666666666666,8.482758620689655,21.733333333333334,23.03448275862069,6.233333333333333,4.896551724137931,14.5,12.96551724137931,15.9,16.06896551724138,15.633333333333333,10.413793103448276,3.7333333333333334,1.8620689655172413,8.733333333333333,6.344827586206897,24.6,20.379310344827587,12.666666666666666,7.827586206896552,3.0,2.8620689655172415,7.733333333333333,4.758620689655173,20.133333333333333,20.20689655172414,10.9,10.448275862068966,5.0,12.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0
2003,137,1358,1196,1,21.0,24.0,6.0,7.0,1.0,0.9375,0.5833333333333334,0.7,116.90625,9.823529411764707,71.77777777777777,75.90322580645162,65.25925925925925,64.6774193548387,24.296296296296298,26.93548387096774,6.481481481481482,8.67741935483871,22.48148148148148,24.225806451612904,5.444444444444445,5.806451612903226,15.592592592592593,16.419354838709676,19.59259259259259,16.903225806451612,15.703703703703704,13.387096774193548,5.592592592592593,4.096774193548387,7.814814814814815,7.774193548387097,25.962962962962962,24.258064516129032,10.777777777777779,10.806451612903226,2.5555555555555554,3.4193548387096775,7.037037037037037,6.483870967741935,22.037037037037038,21.741935483870968,13.333333333333334,11.96774193548387,15.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2003,137,1104,1231,1,17.0,20.0,11.0,12.0,0.8666666666666667,0.9166666666666666,0.1111111111111111,0.18181818181818182,38.03125,41.40625,69.28571428571429,70.53125,65.0,67.0,24.035714285714285,23.4375,6.357142857142857,7.53125,23.25,24.28125,6.357142857142857,4.71875,12.107142857142858,13.8125,18.035714285714285,18.0625,13.285714285714286,11.5,3.7857142857142856,5.34375,6.607142857142857,4.4375,23.928571428571427,25.625,13.571428571428571,11.21875,3.1785714285714284,3.53125,5.535714285714286,6.34375,22.642857142857142,24.15625,10.892857142857142,12.125,10.0,7.0,1.0,5.0,2.0,6.0,2.0,6.0,0.0
2003,137,1246,1237,0,29.0,19.0,3.0,13.0,0.9230769230769231,0.7272727272727273,0.9090909090909091,0.4666666666666667,1.2647058823529411,150.09375,77.53125,71.25,64.09375,70.40625,28.46875,24.4375,5.90625,6.5,23.0,25.59375,5.78125,6.625,16.1875,13.375,17.375,19.34375,14.0625,15.90625,5.09375,1.8125,7.8125,8.1875,24.15625,20.90625,12.875,11.6875,3.53125,3.78125,6.1875,6.75,19.96875,21.59375,11.1875,10.5625,1.0,16.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0
2003,137,1122,1257,1,20.0,24.0,7.0,6.0,1.0,0.8888888888888888,0.46153846153846156,0.7272727272727273,94.96875,10.029411764705882,69.70370370370371,81.83333333333333,67.70370370370371,68.46666666666667,23.555555555555557,27.966666666666665,6.0,8.433333333333334,24.296296296296298,22.533333333333335,6.296296296296297,5.1,13.407407407407407,16.6,18.666666666666668,22.666666666666668,15.222222222222221,13.366666666666667,4.666666666666667,4.733333333333333,7.037037037037037,7.2,24.22222222222222,25.1,10.62962962962963,13.2,3.259259259259259,2.433333333333333,6.814814814814815,5.766666666666667,22.51851851851852,23.6,11.666666666666666,12.866666666666667,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,137,1423,1268,1,24.0,19.0,6.0,9.0,0.9166666666666666,0.875,0.6666666666666666,0.5,52.09375,25.88235294117647,71.36666666666666,80.78571428571429,59.6,66.85714285714286,26.033333333333335,29.428571428571427,6.766666666666667,6.75,20.933333333333334,22.928571428571427,5.666666666666667,6.5,14.666666666666666,18.892857142857142,18.433333333333334,19.0,11.466666666666667,14.107142857142858,1.9,6.607142857142857,9.2,10.892857142857142,23.133333333333333,26.75,9.966666666666667,13.75,2.6666666666666665,4.678571428571429,5.566666666666666,7.142857142857143,23.533333333333335,23.607142857142858,11.5,14.321428571428571,11.0,6.0,1.0,6.0,2.0,6.0,2.0,6.0,0.0
2003,137,1277,1160,0,19.0,20.0,12.0,11.0,0.875,0.9333333333333333,0.3333333333333333,0.25,34.8125,39.84375,67.2258064516129,75.51612903225806,60.96774193548387,70.06451612903226,23.032258064516128,27.193548387096776,4.903225806451613,4.967741935483871,20.161290322580644,25.387096774193548,5.774193548387097,6.741935483870968,13.612903225806452,13.387096774193548,20.032258064516128,17.70967741935484,14.548387096774194,14.0,3.7096774193548385,6.645161290322581,6.387096774193548,6.129032258064516,24.258064516129032,27.967741935483872,10.67741935483871,14.483870967741936,3.2903225806451615,3.3548387096774195,6.419354838709677,6.064516129032258,20.225806451612904,23.193548387096776,9.32258064516129,13.516129032258064,7.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2003,137,1329,1335,0,20.0,22.0,9.0,5.0,0.8666666666666667,0.8461538461538461,0.5,0.75,27.09090909090909,52.5,68.72413793103448,70.18518518518519,62.206896551724135,59.407407407407405,24.655172413793103,24.0,4.862068965517241,9.0,21.75862068965517,20.703703703703702,5.103448275862069,6.333333333333333,12.241379310344827,14.851851851851851,20.137931034482758,17.77777777777778,14.655172413793103,13.0,5.586206896551724,2.1481481481481484,8.793103448275861,7.185185185185185,24.06896551724138,24.185185185185187,12.379310344827585,9.333333333333334,3.586206896551724,2.259259259259259,6.724137931034483,6.666666666666667,22.413793103448278,21.444444444444443,14.10344827586207,9.37037037037037,6.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2003,137,1338,1447,0,26.0,21.0,4.0,10.0,1.0,0.9333333333333333,0.6363636363636364,0.4375,3.4411764705882355,158.15625,74.6,75.54838709677419,58.833333333333336,71.45161290322581,26.866666666666667,27.225806451612904,6.366666666666666,7.032258064516129,20.466666666666665,26.387096774193548,5.233333333333333,6.129032258064516,17.766666666666666,16.096774193548388,17.966666666666665,17.580645161290324,15.1,14.96774193548387,4.1,2.806451612903226,8.066666666666666,7.516129032258065,25.366666666666667,22.35483870967742,11.3,12.0,3.2666666666666666,2.6129032258064515,6.133333333333334,7.483870967741935,19.733333333333334,21.35483870967742,10.3,10.935483870967742,2.0,15.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0
2003,137,1345,1261,0,18.0,21.0,10.0,10.0,0.9333333333333333,0.8888888888888888,0.3333333333333333,0.25,36.84375,26.6875,71.75,73.2258064516129,65.25,62.903225806451616,23.75,26.806451612903224,5.107142857142857,6.741935483870968,22.607142857142858,22.870967741935484,5.357142857142857,6.290322580645161,12.25,16.387096774193548,19.821428571428573,16.35483870967742,13.821428571428571,13.870967741935484,2.9285714285714284,4.161290322580645,7.178571428571429,8.0,23.464285714285715,24.516129032258064,10.392857142857142,10.612903225806452,3.8214285714285716,2.4838709677419355,5.428571428571429,7.387096774193548,23.464285714285715,21.419354838709676,10.642857142857142,11.32258064516129,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,137,1264,1393,1,23.0,24.0,6.0,5.0,0.7777777777777778,1.0,0.8,0.6666666666666666,61.375,13.088235294117647,76.17241379310344,80.10344827586206,67.75862068965517,69.89655172413794,25.93103448275862,29.24137931034483,5.517241379310345,5.241379310344827,23.06896551724138,25.20689655172414,4.344827586206897,6.931034482758621,13.862068965517242,14.96551724137931,21.93103448275862,16.586206896551722,14.206896551724139,13.620689655172415,3.896551724137931,7.275862068965517,9.172413793103448,8.310344827586206,23.310344827586206,26.896551724137932,11.310344827586206,14.310344827586206,4.344827586206897,3.1379310344827585,7.0344827586206895,6.620689655172414,23.03448275862069,22.275862068965516,12.620689655172415,15.793103448275861,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003,137,1421,1400,1,13.0,22.0,16.0,6.0,0.8333333333333334,1.0,0.125,0.5555555555555556,240.34375,7.205882352941177,71.20689655172414,78.85714285714286,78.44827586206897,68.67857142857143,24.379310344827587,28.0,6.482758620689655,5.857142857142857,27.79310344827586,24.357142857142858,7.620689655172414,6.107142857142857,13.03448275862069,14.5,19.103448275862068,20.357142857142858,16.20689655172414,13.428571428571429,3.0,3.857142857142857,7.068965517241379,6.392857142857143,23.17241379310345,26.142857142857142,12.275862068965518,16.178571428571427,4.241379310344827,3.142857142857143,8.827586206896552,6.964285714285714,22.82758620689655,22.0,13.724137931034482,12.928571428571429,16.0,1.0,0.0,2.0,0.0,3.0,0.0,3.0,1.0
2003,137,1332,1428,1,23.0,23.0,9.0,7.0,0.875,0.9333333333333333,0.45454545454545453,0.6363636363636364,35.59375,35.1875,82.21875,66.73333333333333,73.96875,60.0,28.59375,23.166666666666668,9.0,7.166666666666667,25.875,20.2,5.6875,4.566666666666666,17.46875,13.2,20.9375,20.1,15.21875,12.7,2.78125,3.7666666666666666,8.03125,4.666666666666667,24.5,23.2,11.375,10.133333333333333,3.46875,2.3666666666666667,6.46875,6.033333333333333,23.6875,20.833333333333332,13.21875,10.1,8.0,9.0,3.0,0.0,4.0,1.0,4.0,1.0,0.0
2003,137,1190,1448,1,17.0,24.0,10.0,5.0,0.8,1.0,0.38461538461538464,0.6363636363636364,125.59375,11.205882352941176,79.70370370370371,78.41379310344827,77.48148148148148,67.62068965517241,28.074074074074073,26.137931034482758,5.222222222222222,6.103448275862069,27.555555555555557,23.655172413793103,7.111111111111111,7.482758620689655,14.037037037037036,14.586206896551724,19.51851851851852,18.482758620689655,18.74074074074074,15.10344827586207,5.2592592592592595,4.379310344827586,10.703703703703704,6.413793103448276,24.037037037037038,26.93103448275862,14.0,14.758620689655173,4.481481481481482,3.2413793103448274,8.296296296296296,7.379310344827586,22.51851851851852,19.344827586206897,13.851851851851851,12.448275862068966,15.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
2003,137,1462,1407,0,25.0,25.0,5.0,5.0,0.9333333333333333,0.9,0.8333333333333334,0.8,15.676470588235293,72.375,78.23333333333333,79.36666666666666,65.96666666666667,70.56666666666666,26.8,28.233333333333334,6.433333333333334,9.466666666666667,25.2,25.033333333333335,6.233333333333333,8.1,16.4,15.066666666666666,15.766666666666667,16.6,13.033333333333333,13.733333333333333,3.033333333333333,5.2,5.466666666666667,9.533333333333333,25.5,24.7,13.933333333333334,15.066666666666666,2.8,3.8333333333333335,6.566666666666666,6.233333333333333,21.333333333333332,24.866666666666667,12.266666666666667,13.433333333333334,3.0,14.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0
2003,138,1112,1211,0,25.0,23.0,3.0,8.0,0.9333333333333333,0.8461538461538461,0.9166666666666666,0.8181818181818182,2.676470588235294,43.09375,85.21428571428571,77.06451612903226,70.25,68.19354838709677,30.321428571428573,26.06451612903226,7.035714285714286,7.161290322580645,26.357142857142858,23.903225806451612,6.321428571428571,7.451612903225806,17.642857142857142,15.741935483870968,17.75,18.64516129032258,14.785714285714286,14.548387096774194,4.214285714285714,3.5161290322580645,8.464285714285714,6.806451612903226,27.642857142857142,25.322580645161292,15.178571428571429,11.935483870967742,2.392857142857143,2.096774193548387,5.964285714285714,6.903225806451613,23.285714285714285,21.0,13.107142857142858,10.096774193548388,1.0,9.0,2.0,0.0,3.0,1.0,3.0,1.0,-1.0
2003,138,1390,1163,1,23.0,21.0,8.0,9.0,0.8235294117647058,0.875,0.7,0.45454545454545453,24.235294117647058,27.5,72.25806451612904,80.03333333333333,66.96774193548387,71.4,25.64516129032258,29.533333333333335,6.935483870967742,6.066666666666666,23.580645161290324,24.866666666666667,5.741935483870968,6.433333333333334,14.64516129032258,15.633333333333333,18.516129032258064,18.4,14.32258064516129,15.8,3.3548387096774195,7.733333333333333,5.516129032258065,5.933333333333334,25.129032258064516,27.9,13.741935483870968,14.766666666666667,2.2903225806451615,4.133333333333334,6.709677419354839,7.8,21.580645161290324,21.5,11.387096774193548,15.333333333333334,4.0,5.0,1.0,3.0,2.0,4.0,2.0,4.0,0.0
2003,138,1181,1141,0,24.0,23.0,6.0,6.0,1.0,0.9166666666666666,0.3333333333333333,0.6428571428571429,10.705882352941176,45.6875,81.96666666666667,79.34482758620689,70.4,73.24137931034483,27.366666666666667,26.620689655172413,7.333333333333333,6.827586206896552,25.066666666666666,26.344827586206897,4.933333333333334,4.9655172413793105,13.833333333333334,15.620689655172415,21.266666666666666,20.96551724137931,14.033333333333333,18.24137931034483,5.133333333333334,4.0,8.5,7.103448275862069,23.1,23.275862068965516,13.766666666666667,10.586206896551724,4.1,2.4827586206896552,6.433333333333334,8.448275862068966,22.633333333333333,18.896551724137932,12.2,12.241379310344827,3.0,11.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0
2003,138,1242,1113,0,23.0,18.0,7.0,11.0,0.9285714285714286,0.8,0.7777777777777778,0.4,5.970588235294118,36.0,81.33333333333333,75.96551724137932,66.36666666666666,69.17241379310344,30.233333333333334,27.20689655172414,4.8,4.0,24.6,24.79310344827586,6.633333333333334,5.448275862068965,16.733333333333334,15.551724137931034,16.7,19.413793103448278,14.9,14.0,4.9,4.241379310344827,10.133333333333333,5.206896551724138,26.9,23.310344827586206,14.3,13.689655172413794,4.4,3.9310344827586206,6.833333333333333,6.0,22.5,20.551724137931036,11.533333333333333,11.0,2.0,10.0,4.0,0.0,5.0,0.0,5.0,0.0,0.0
